,Name,Count,Cluster
1172,COOLER,2,2
1173,SPACED,2,2
1174,BUSY,2,2
1175,CRY,2,2
1176,BRAN,2,2
1177,SLUSHY,2,2
1178,LIQUEUR,2,2
1179,BURNER,2,2
1180,UPWARD,2,2
1181,NETWORK,2,2
1182,UPPER,2,2
1183,COLORING,2,2
1184,EVER,2,2
1185,DIAMETER,2,2
1186,N,2,2
1187,DAN,2,2
1188,FACE,2,2
1189,PARCEL,2,2
1190,PIMIENTO,2,2
1191,PLANT,2,2
1192,SCRAMBLE,2,2
1193,COLORED,2,2
1194,ELSE,2,2
1195,BRANDY,2,2
1196,STURDY,2,2
1197,DOZEN,2,2
1198,WORTHY,2,2
1199,NESTLE,2,2
1200,LENGTH,2,2
1201,SHAVE,2,2
1202,CRAVING,2,2
1203,OMIT,2,2
1204,LINSEED,2,2
1205,WHETHER,2,2
1206,WAX,2,2
1207,ADHERE,2,2
1208,CLEANING,2,2
1209,ABLE,2,2
1210,MOP,2,2
1211,BEGINNING,2,2
1212,SKINNY,2,2
1213,WHATS,2,2
1214,DISPOSABLE,2,2
1215,LOSE,2,2
1216,SPIRALIZE,2,2
1217,WHISKEY,2,2
1218,BLOOD,2,2
1219,PLUMP,2,2
1220,FAMOUS,2,2
1221,BURRITO,2,2
1222,TASTING,2,2
1223,SATISFIED,2,2
1224,CHOWDER,2,2
1225,BIGGER,2,2
1226,TOOTH,2,2
1227,SATISFY,2,2
1228,SCOURING,2,2
1229,UPSIDE,2,2
1230,UNBUTTERED,2,2
1231,SALTINESS,2,2
1232,BLUEBERRY,2,2
1233,PARADISE,2,2
1234,BALANCED,2,2
1235,LINER,2,2
1236,ACCORDINGLY,2,2
1237,GROWING,2,2
1238,WARRANT,2,2
1239,BORDER,2,2
1240,PLEASURE,2,2
1241,FIBER,2,2
1242,PROOF,2,2
1243,MODIFICATION,2,2
1244,ZING,2,2
1245,REFRESH,2,2
1246,BENEATH,2,2
1247,PAPERY,2,2
1248,WEVE,2,2
1249,GIBLET,2,2
1250,GRINDING,2,2
1251,POTLUCK,2,2
1252,MOOD,2,2
1253,COMFORTING,2,2
1254,BRISKLY,2,2
1255,OPENING,2,2
1256,EQUALLY,2,2
1257,CARVING,2,2
1258,MI,2,2
1259,PIT,2,2
1260,ALTERNATELY,2,2
1261,PLAN,2,2
1262,SNIP,2,2
1263,OATMEAL,2,2
1264,SHREDDER,2,2
1265,SLIDER,2,2
1266,SHELLED,2,2
1267,NAPKIN,2,2
1268,VANILLA,2,2
1269,CHANCE,2,2
1270,SERIOUSLY,2,2
1271,FOREIGN,2,2
1272,SAFETY,2,2
1273,CHOCOLATE,2,2
1274,TANTALIZE,2,2
1275,CITY,2,2
1276,REGULARLY,2,2
1277,POULTRY,2,2
1278,WRAPPED,2,2
1279,YUMMY,2,2
1280,PAINT,2,2
1281,TUM,2,2
1282,REMINISCENT,2,2
1283,CONCENTRATE,2,2
1284,EEL,2,2
1285,COURSE,2,2
1286,LITERALLY,2,2
1287,SAW,2,2
1288,AUTHENTIC,2,2
1289,PRIVATE,2,2
1290,LENTIL,2,2
1291,VERTICAL,2,2
1292,SIZZLING,2,2
1293,DIRTY,2,2
1294,COMPLEMENT,2,2
1295,WEEKDAY,2,2
1296,WENT,2,2
1297,FAIR,2,2
1298,JERK,2,2
1299,AGO,2,2
1300,SIDED,2,2
1301,BOX,2,2
1302,MARIA,2,2
1303,SHEAR,2,2
1304,NA,2,2
1305,CHILLY,2,2
1306,GIN,2,2
1307,BUBBLING,2,2
1308,MUDDLE,2,2
1309,PIN,2,2
1310,CON,2,2
1311,DUST,2,2
1312,SCRAPER,2,2
1313,SWEETEN,2,2
1314,SUBTLE,2,2
1315,SOUND,2,2
1316,TAVERN,2,2
1317,THOUGHT,2,2
1318,TEQUILA,2,2
1319,WATCHING,2,2
1320,TAIL,2,2
1321,ICY,2,2
1322,SUBMERGE,2,2
1323,HEAR,2,2
1324,HOLE,2,2
1325,SIZZLE,2,2
1326,HEAVILY,2,2
1327,DIRECT,2,2
1328,FROTHY,2,2
1329,HONEYSUCKLE,2,2
1330,TOE,2,2
1331,POKE,2,2
1332,SHORT,2,2
1333,KEY,2,2
1334,CROWN,2,2
1335,BUBBLE,2,2
1336,FIG,2,2
1337,FATTY,2,2
1338,DEPEND,2,2
1339,RESTING,2,2
1340,TRIMMING,2,2
1341,LOCK,2,2
1342,ADVANCE,2,2
1343,CONVERTING,1,2
1344,RIMMED,1,2
1345,JOIN,1,2
1346,TACKY,1,2
1347,ELIXIR,1,2
1348,CHIL,1,2
1349,OFFSET,1,2
1350,CONDIMENT,1,2
1351,SIPPER,1,2
1352,HOPE,1,2
1353,BOUND,1,2
1354,HAPPEN,1,2
1355,MOIST,1,2
1356,VAN,1,2
1357,WAT,1,2
1358,MAGIC,1,2
1359,LIQUEFY,1,2
1360,FLOWER,1,2
1361,INDICATOR,1,2
1362,PICO,1,2
1363,NORI,1,2
1364,ROW,1,2
1365,MOISTEN,1,2
1366,CENTIMETER,1,2
1367,TIN,1,2
1368,MOUND,1,2
1369,ATOP,1,2
1370,CREAMINESS,1,2
1371,DEVILED,1,2
1372,MORNING,1,2
1373,NOSE,1,2
1374,RINSING,1,2
1375,SENSATIONAL,1,2
1376,TICKLE,1,2
1377,SCARY,1,2
1378,SELL,1,2
1379,GYRO,1,2
1380,TRUCK,1,2
1381,SPLENDID,1,2
1382,COMING,1,2
1383,SPIT,1,2
1384,MASKED,1,2
1385,CLEANUP,1,2
1386,HI,1,2
1387,BATTING,1,2
1388,SOGGY,1,2
1389,GOTTEN,1,2
1390,SAFFLOWER,1,2
1391,MUSH,1,2
1392,HAZE,1,2
1393,TECHNIQUE,1,2
1394,HARDEN,1,2
1395,REDUCING,1,2
1396,WASHED,1,2
1397,GREATLY,1,2
1398,MOUSSE,1,2
1399,CUKE,1,2
1400,BAGEL,1,2
1401,STRINGY,1,2
1402,TOPPER,1,2
1403,POPULATE,1,2
1404,INTERESTINGLY,1,2
1405,ADULT,1,2
1406,TYING,1,2
1407,DISCOVER,1,2
1408,ATTRACTIVE,1,2
1409,SPOONING,1,2
1410,WEATHER,1,2
1411,COMFORT,1,2
1412,CLEANSING,1,2
1413,SECURELY,1,2
1414,LEAK,1,2
1415,STERILE,1,2
1416,NORMAL,1,2
1417,CANNING,1,2
1418,SHELF,1,2
1419,DISTRIBUTED,1,2
1420,AMAZED,1,2
1421,COMPANION,1,2
1422,SNOW,1,2
1423,OCCASIONAL,1,2
1424,BOOZY,1,2
1425,SHOCK,1,2
1426,REPEATEDLY,1,2
1427,KEBAB,1,2
1428,SOAPY,1,2
1429,ASSUME,1,2
1430,DUPLICATE,1,2
1431,EMULSIFY,1,2
1432,BLISTERED,1,2
1433,ANYBODY,1,2
1434,MALLET,1,2
1435,NECK,1,2
1436,GUARANTEE,1,2
1437,NOTCH,1,2
1438,POTASSIUM,1,2
1439,SHRUNK,1,2
1440,SUNLIGHT,1,2
1441,WORD,1,2
1442,CARELESSLY,1,2
1443,LANTERN,1,2
1444,COPYRIGHT,1,2
1445,RUBY,1,2
1446,VITAMIN,1,2
1447,SMOOTHER,1,2
1448,LUSCIOUS,1,2
1449,ALLERGY,1,2
1450,INTAKE,1,2
1451,SING,1,2
1452,TEE,1,2
1453,EDIBLE,1,2
1454,INSTANCE,1,2
1455,PICKED,1,2
1456,PEAK,1,2
1457,FORAGE,1,2
1458,INTERESTING,1,2
1459,STELLAR,1,2
1460,BULLET,1,2
1461,ESSENTIAL,1,2
1462,INCORPORATE,1,2
1463,CERAMIC,1,2
1464,TOOTHPICK,1,2
1465,CRUSTLESS,1,2
1466,TROUT,1,2
1467,SNAPPER,1,2
1468,FRONT,1,2
1469,DREDGE,1,2
1470,THORNY,1,2
1471,FIBROUS,1,2
1472,ATTACHED,1,2
1473,SNAPPING,1,2
1474,POINTY,1,2
1475,SPLITTING,1,2
1476,WETNESS,1,2
1477,RIDICULOUS,1,2
1478,ASSIST,1,2
1479,DOUBLED,1,2
1480,IMMERSE,1,2
1481,DEFROST,1,2
1482,ERR,1,2
1483,UNBLEMISHED,1,2
1484,CENTERED,1,2
1485,PUSHING,1,2
1486,WASTE,1,2
1487,HUB,1,2
1488,TILT,1,2
1489,ARM,1,2
1490,PLY,1,2
1491,BLUSHING,1,2
1492,ABRASIVE,1,2
1493,FRENCHED,1,2
1494,INTERLACE,1,2
1495,DEGLAZE,1,2
1496,EXPLORE,1,2
1497,HANDLING,1,2
1498,RESULTING,1,2
1499,DELIGHTFULLY,1,2
1500,STRIKING,1,2
1501,SPOT,1,2
1502,HELPING,1,2
1503,GORGEOUS,1,2
1504,REVEAL,1,2
1505,CHOKE,1,2
1506,MISTAKEN,1,2
1507,STUBBORN,1,2
1508,GATHERING,1,2
1509,NEARBY,1,2
1510,ROAD,1,2
1511,WATERING,1,2
1512,FABULOUS,1,2
1513,ID,1,2
1514,ENDING,1,2
1515,TOMORROW,1,2
1516,TIMING,1,2
1517,BEATER,1,2
1518,UNDERSIDE,1,2
1519,SCATTER,1,2
1520,PRODUCED,1,2
1521,PISTACHIO,1,2
1522,TEAPOT,1,2
1523,TRICOLOR,1,2
1524,PALE,1,2
1525,WOVEN,1,2
1526,GRITTY,1,2
1527,MATERIAL,1,2
1528,LA,1,2
1529,COMBINING,1,2
1530,TWEAK,1,2
1531,ABUNDANCE,1,2
1532,HOMOGENEOUS,1,2
1533,BISCUIT,1,2
1534,CRIMP,1,2
1535,TEARING,1,2
1536,CHARCOAL,1,2
1537,PHOTO,1,2
1538,FIRSTLY,1,2
1539,NOTICE,1,2
1540,BUTTERFLY,1,2
1541,BASICALLY,1,2
1542,VISIT,1,2
1543,RECENTLY,1,2
1544,MEET,1,2
1545,HO,1,2
1546,TRYING,1,2
1547,REACTIVE,1,2
1548,ELECTRIC,1,2
1549,UNRAVEL,1,2
1550,SMOKER,1,2
1551,MEATY,1,2
1552,HANDLED,1,2
1553,SPIRAL,1,2
1554,MILLET,1,2
1555,PENETRATE,1,2
1556,WAFFLE,1,2
1557,FLUSH,1,2
1558,YOUNGER,1,2
1559,VEIN,1,2
1560,BUMPY,1,2
1561,ORCHARD,1,2
1562,DOT,1,2
1563,PIPE,1,2
1564,ANIMAL,1,2
1565,TEMPERA,1,2
1566,SOOTHING,1,2
1567,PASTURE,1,2
1568,BATE,1,2
1569,SKINNED,1,2
1570,SINGEING,1,2
1571,SPREADING,1,2
1572,SOFTENING,1,2
1573,DIAMOND,1,2
1574,FASHIONED,1,2
1575,FUSS,1,2
1576,COMPLETE,1,2
1577,DIAGONAL,1,2
1578,GRIDDLE,1,2
1579,SOUTHWESTERN,1,2
1580,SAWING,1,2
1581,INDENTATION,1,2
1582,SORT,1,2
1583,APPLIANCE,1,2
1584,MOLD,1,2
1585,RESEMBLE,1,2
1586,DEFINITELY,1,2
1587,FUME,1,2
1588,EFFECT,1,2
1589,SOLID,1,2
1590,PATE,1,2
1591,LOST,1,2
1592,NOTHING,1,2
1593,PROGRAM,1,2
1594,LABEL,1,2
1595,SPIN,1,2
1596,FANNING,1,2
1597,GRIT,1,2
1598,NUTRIENT,1,2
1599,THANKS,1,2
1600,MODEST,1,2
1601,BIRD,1,2
1602,FRUITY,1,2
1603,EVERYBODY,1,2
1604,ZIPPY,1,2
1605,BLAND,1,2
1606,CARAMELIZATION,1,2
1607,MOTOR,1,2
1608,TUBE,1,2
1609,MELD,1,2
1610,DRYING,1,2
1611,FOOLPROOF,1,2
1612,OUTDOORS,1,2
1613,COSMOPOLITAN,1,2
1614,POWERED,1,2
1615,STYLISH,1,2
1616,BEEFY,1,2
1617,ENCOURAGE,1,2
1618,ALE,1,2
1619,PUNCH,1,2
1620,GOLD,1,2
1621,PLEASANT,1,2
1622,THANK,1,2
1623,AGED,1,2
1624,TILTING,1,2
1625,SOLIDIFY,1,2
1626,PUFFY,1,2
1627,BRUNCH,1,2
1628,MASHER,1,2
1629,POST,1,2
1630,REMIND,1,2
1631,PROTECT,1,2
1632,TENTED,1,2
1633,OUTWARD,1,2
1634,ALONGSIDE,1,2
1635,TOWARDS,1,2
1636,DECREASE,1,2
1637,TRULY,1,2
1638,LESSER,1,2
1639,GRADE,1,2
1640,FED,1,2
1641,HURRY,1,2
1642,ACHIEVE,1,2
1643,GRASP,1,2
1644,FOREFINGER,1,2
1645,GABY,1,2
1646,PINTO,1,2
1647,MINIMAL,1,2
1648,BIND,1,2
1649,INDISTINGUISHABLE,1,2
1650,PORTABLE,1,2
1651,SANDY,1,2
1652,COMPLIMENT,1,2
1653,EXPENSIVE,1,2
1654,CHOOSE,1,2
1655,TAG,1,2
1656,BLOT,1,2
1657,SPECIALIZED,1,2
1658,ATTENTION,1,2
1659,MUSIC,1,2
1660,BIBB,1,2
1661,MILL,1,2
1662,SPLUTTER,1,2
1663,COPYCAT,1,2
1664,HACK,1,2
1665,BONUS,1,2
1666,COLESLAW,1,2
1667,HIGHER,1,2
1668,FLAVORLESS,1,2
1669,ULTRA,1,2
1670,MODIFY,1,2
1671,APPROPRIATELY,1,2
1672,ADEQUATE,1,2
1673,VESSEL,1,2
1674,ALMOND,1,2
1675,SCRUB,1,2
1676,PUMP,1,2
1677,PREGNANT,1,2
1678,BOTTOMED,1,2
1679,CORER,1,2
1680,REACT,1,2
1681,DRAW,1,2
1682,TRICK,1,2
1683,PROVIDER,1,2
1684,COB,1,2
1685,SMOKEHOUSE,1,2
1686,HEATPROOF,1,2
1687,BARE,1,2
1688,PAD,1,2
1689,GOODNESS,1,2
1690,REDISTRIBUTE,1,2
1691,YOUNG,1,2
1692,HEAVEN,1,2
1693,BINDER,1,2
1694,RICHNESS,1,2
1695,INSTRUCTED,1,2
1696,OCCASION,1,2
1697,LASTLY,1,2
1698,VERSATILE,1,2
1699,BLISS,1,2
1700,HEALTH,1,2
1701,DECADENCE,1,2
1702,MAINTAIN,1,2
1703,PA,1,2
1704,SERVER,1,2
1705,LAD,1,2
1706,NEITHER,1,2
1707,ATTA,1,2
1708,RETAIN,1,2
1709,HATE,1,2
1710,WHISTLE,1,2
1711,TRANSFERRED,1,2
1712,COURAGE,1,2
1713,MELTING,1,2
1714,HING,1,2
1715,INCREDIBLY,1,2
1716,CRESS,1,2
1717,CAGE,1,2
1718,RUMP,1,2
1719,FRA,1,2
1720,CERTIFIED,1,2
1721,WORCESTER,1,2
1722,VICIOUS,1,2
1723,EATEN,1,2
1724,MAYBE,1,2
1725,GORGE,1,2
1726,ODE,1,2
1727,ENJOYING,1,2
1728,SKAL,1,2
1729,CHEESEBURGER,1,2
1730,WIGGLE,1,2
1731,STRAINING,1,2
1732,SIFT,1,2
1733,BEETROOT,1,2
1734,MIMIC,1,2
1735,BORN,1,2
1736,BROUGHT,1,2
1737,GROWN,1,2
1738,BUDGET,1,2
1739,BEND,1,2
1740,TWENTY,1,2
1741,RUSH,1,2
1742,UNTIE,1,2
1743,STUNNING,1,2
1744,STAGE,1,2
1745,STERNMAN,1,2
1746,SEPARATELY,1,2
1747,BOILER,1,2
1748,PIERCE,1,2
1749,DOUGHY,1,2
1750,BENDING,1,2
1751,EXCEPTIONAL,1,2
1752,BALANCE,1,2
1753,ABSORB,1,2
1754,WRING,1,2
1755,INTENSELY,1,2
1756,WHATSOEVER,1,2
1757,YO,1,2
1758,WAITING,1,2
1759,OPPOSITE,1,2
1760,ENCASE,1,2
1761,WITHSTAND,1,2
1762,VISIBLE,1,2
1763,MITT,1,2
1764,OVERFLOWING,1,2
1765,LUCK,1,2
1766,PREFERABLY,1,2
1767,WHOSE,1,2
1768,DISTRIBUTE,1,2
1769,DEVELOP,1,2
1770,REVERSE,1,2
1771,PROCEDURE,1,2
1772,SUCCULENT,1,2
1773,DAINTY,1,2
1774,VINTAGE,1,2
1775,SOIREE,1,2
1776,WARTIME,1,2
1777,K,1,2
1778,PANDAN,1,2
1779,NEUTRAL,1,2
1780,MARRIED,1,2
1781,VIDEO,1,2
1782,OPT,1,2
1783,FLATTEN,1,2
1784,PRICK,1,2
1785,AGITATE,1,2
1786,PYREX,1,2
1787,MOTION,1,2
1788,BATHING,1,2
1789,CHEAT,1,2
1790,OXYGEN,1,2
1791,DIAGONALLY,1,2
1792,TRAP,1,2
1793,INTERIOR,1,2
1794,EXTERIOR,1,2
1795,KNEAD,1,2
1796,BROWNIE,1,2
1797,CIRCLE,1,2
1798,PINCHING,1,2
1799,SIDEWAYS,1,2
1800,RANDOM,1,2
1801,LIP,1,2
1802,FANTASTIC,1,2
1803,FUTURE,1,2
1804,POTENCY,1,2
1805,SPINE,1,2
1806,PAST,1,2
1807,DECORATE,1,2
1808,CHOPPING,1,2
1809,EXCELLENT,1,2
1810,ACCOMPANIMENT,1,2
1811,COZY,1,2
1812,PUNGENT,1,2
1813,GREATNESS,1,2
1814,DEEPEN,1,2
1815,PUN,1,2
1816,ELEGANCE,1,2
1817,CREATION,1,2
1818,EVENT,1,2
1819,BEAUTIFULLY,1,2
1820,PORCELAIN,1,2
1821,FILTER,1,2
1822,INFUSE,1,2
1823,TEACHER,1,2
1824,TOWARD,1,2
1825,STOPPING,1,2
1826,JOURNALIST,1,2
1827,STEVEN,1,2
1828,THROUGHOUT,1,2
1829,SOYA,1,2
1830,GUILT,1,2
1831,BELLY,1,2
1832,UNBELIEVABLY,1,2
1833,AWESOME,1,2
1834,KEPT,1,2
1835,MARRIAGE,1,2
1836,PEARLED,1,2
1837,MEMORIAL,1,2
1838,MESSY,1,2
1839,CHOSEN,1,2
1840,PROCEEDING,1,2
1841,MASON,1,2
1842,WRITTEN,1,2
1843,DELICATELY,1,2
1844,BREEZY,1,2
1845,SKIMMER,1,2
1846,PLEASING,1,2
1847,FIX,1,2
1848,DUMPLING,1,2
1849,OVERCROWD,1,2
1850,CROWDED,1,2
1851,FORMED,1,2
1852,RESISTANT,1,2
1853,NOTED,1,2
1854,THIRD,1,2
1855,GETTING,1,2
1856,ACCENT,1,2
1857,OPPORTUNITY,1,2
1858,DRUMSTICK,1,2
1859,SHRINK,1,2
1860,TINNED,1,2
1861,TEN,1,2
1862,EASTER,1,2
1863,GUILTLESS,1,2
1864,RAISE,1,2
1865,REMAIN,1,2
1866,SWIRL,1,2
1867,NOVEL,1,2
1868,TOMATILLO,1,2
1869,PEPPERY,1,2
1870,SANS,1,2
1871,VELVETY,1,2
1872,VENT,1,2
1873,LIMP,1,2
1874,RUBBERY,1,2
1875,DISCOLORATION,1,2
1876,URGE,1,2
1877,RESIST,1,2
1878,INTOXICATING,1,2
1879,DOWNWARD,1,2
1880,ANYWAY,1,2
1881,AGE,1,2
1882,PROXY,1,2
1883,GATHER,1,2
1884,BLOOM,1,2
1885,RAPIDLY,1,2
1886,AUTOMATIC,1,2
1887,THROWING,1,2
1888,FROTH,1,2
1889,BREEK,1,2
1890,PLAK,1,2
1891,HAMMER,1,2
1892,DIT,1,2
1893,DIE,1,2
1894,IDEA,1,2
1895,GRANDMOTHER,1,2
1896,SHUT,1,2
1897,SPIRIT,1,2
1898,REASON,1,2
1899,LIMIT,1,2
1900,SCRIMP,1,2
1901,GOOSE,1,2
1902,CREAMER,1,2
1903,COLDER,1,2
1904,BLENDING,1,2
1905,REJUVENATE,1,2
1906,REHYDRATE,1,2
1907,OILED,1,2
1908,BRILLIANT,1,2
1909,CRAFT,1,2
1910,SUITABLY,1,2
1911,WHISKY,1,2
1912,SCULPTURED,1,2
1913,SEALABLE,1,2
1914,BESIDE,1,2
1915,UNSEASONED,1,2
1916,STRUCTURE,1,2
1917,FELL,1,2
1918,SANDBOX,1,2
1919,CELL,1,2
1920,DISTURB,1,2
1921,DEAL,1,2
1922,EFFORT,1,2
1923,SEEKING,1,2
1924,COLLECTIVELY,1,2
1925,WIND,1,2
1926,COMMENT,1,2
1927,RATE,1,2
1928,HAPPY,1,2
1929,ENTIRELY,1,2
1930,TIRED,1,2
1931,OBVIOUSLY,1,2
1932,SCANT,1,2
1933,KNOCK,1,2
1934,GINGERY,1,2
1935,INTERLACED,1,2
1936,PERFORATED,1,2
1937,RESIDUAL,1,2
1938,TOASTY,1,2
1939,QUARTERING,1,2
1940,DECIDE,1,2
1941,PORTERHOUSE,1,2
1942,SEARING,1,2
1943,GLUTINOUS,1,2
1944,NONFAT,1,2
1945,HYDRATED,1,2
1946,BO,1,2
1947,CLAY,1,2
1948,SMELL,1,2
1949,CRAZY,1,2
1950,SCREAM,1,2
1951,RETRIEVE,1,2
1952,STRONG,1,2
1953,ALTO,1,2
1954,MEIO,1,2
1955,COR,1,2
1956,RETIRE,1,2
1957,PARA,1,2
1958,PASSADO,1,2
1959,MILDLY,1,2
1960,ALBACORE,1,2
1961,RELISH,1,2
1962,EVENING,1,2
1963,RELAX,1,2
1964,BURST,1,2
1965,WEIRD,1,2
1966,COMPLIANT,1,2
1967,SEAM,1,2
1968,DRENCH,1,2
1969,TROPICAL,1,2
1970,PERMEATE,1,2
1971,AWAKEN,1,2
1972,MARRY,1,2
1973,ELEVATE,1,2
1974,CAUGHT,1,2
1975,SPONGY,1,2
1976,PEEK,1,2
1977,OLEO,1,2
1978,LARGO,1,2
1979,BRUISE,1,2
1980,OBJECTIVE,1,2
1981,RUBDOWN,1,2
1982,DARKEN,1,2
1983,PUNGENCY,1,2
1984,YIELD,1,2
1985,ABSORBENT,1,2
1986,ASSEMBLY,1,2
1987,LAP,1,2
1988,CRISS,1,2
1989,CROSS,1,2
1990,KATSUP,1,2
1991,TONIGHT,1,2
1992,DETAIL,1,2
1993,SEEK,1,2
1994,MILDER,1,2
1995,PILL,1,2
1996,WONDER,1,2
1997,MARASCHINO,1,2
1998,CUSTARD,1,2
1999,CHEESECAKE,1,2
2000,ZIPPER,1,2
2001,TOOL,1,2
2002,PULVERIZE,1,2
2003,SIMULTANEOUSLY,1,2
2004,SHAKY,1,2
2005,DEG,1,2
2006,LIVE,1,2
2007,MISTAKING,1,2
2008,NATIVE,1,2
2009,UNIFORM,1,2
2010,BLACKSTRAP,1,2
2011,OPTIONALLY,1,2
2012,BRIGHTEN,1,2
2013,NUTTY,1,2
2014,DOUGHNUT,1,2
2015,GA,1,2
2016,CONGEE,1,2
2017,REPERTOIRE,1,2
2018,STARCHY,1,2
2019,PARTICULAR,1,2
2020,DAILY,1,2
2021,TOXIC,1,2
2022,BOTULISM,1,2
2023,BACTERIA,1,2
2024,GRAND,1,2
2025,KILL,1,2
2026,VIBRANT,1,2
2027,DELICACY,1,2
2028,GLOW,1,2
2029,SYRUPY,1,2
2030,FALLING,1,2
2031,EXPOSE,1,2
2032,WRITER,1,2
2033,ASSORTMENT,1,2
2034,ORIGIN,1,2
2035,GIFT,1,2
2036,TI,1,2
2037,DISTINCTLY,1,2
2038,WETTING,1,2
2039,FAUCET,1,2
2040,TASTED,1,2
2041,FUNNY,1,2
2042,GRAINY,1,2
2043,OBVIOUS,1,2
2044,VIA,1,2
2045,USEFUL,1,2
2046,STUCK,1,2
2047,UNDERESTIMATE,1,2
2048,CRAP,1,2
2049,BRIM,1,2
2050,COOKOUT,1,2
2051,GON,1,2
2052,BUTCHERING,1,2
2053,WAN,1,2
2054,BEIGE,1,2
2055,FIGURED,1,2
2056,FIRING,1,2
2057,GAME,1,2
2058,OFFER,1,2
2059,COLOUR,1,2
2060,RECOMMENDATION,1,2
2061,BURNED,1,2
2062,RANCH,1,2
2063,ALREADY,1,2
2064,OUTCOME,1,2
2065,DELICIOUSNESS,1,2
2066,PERFECTION,1,2
2067,UNDERNEATH,1,2
2068,ROCK,1,2
2069,DIVE,1,2
2070,KNUCKLE,1,2
2071,GRIP,1,2
2072,KILLER,1,2
2073,GRANCH,1,2
2074,JUDGE,1,2
2075,PREFERABLE,1,2
2076,GUMBO,1,2
2077,MUNG,1,2
2078,HELPFUL,1,2
2079,KNEW,1,2
2080,BAND,1,2
2081,CREW,1,2
2082,SATISFYING,1,2
2083,MESHED,1,2
2084,ALTOGETHER,1,2
2085,UNAVAILABLE,1,2
2086,REVIVE,1,2
2087,ILL,1,2
2088,TH,1,2
2089,CRUSTED,1,2
2090,DIVINE,1,2
2091,TENDERNESS,1,2
2092,STAINING,1,2
2093,SCOOPED,1,2
2094,SALTING,1,2
2095,INTERVIEW,1,2
2096,THAW,1,2
2097,SILLY,1,2
2098,TRUE,1,2
2099,FREEZING,1,2
2100,SECRET,1,2
2101,MAINTENANCE,1,2
2102,MEATLESS,1,2
2103,SMEAR,1,2
2104,PASTY,1,2
2105,GLOSS,1,2
2106,DIME,1,2
2107,UNFORTUNATELY,1,2
2108,MAD,1,2
2109,YEARNING,1,2
2110,CURD,1,2
2111,PROVINCE,1,2
2112,CHINA,1,2
2113,INSPIRATION,1,2
2114,DOOR,1,2
