,Name,Count,Cluster
962,TOOTH,1,3
963,CHILLED,1,3
964,OVAL,1,3
965,SEALING,1,3
966,DIFFICULT,1,3
967,DIRECT,1,3
968,LEISURELY,1,3
969,THEYLL,1,3
970,DENSE,1,3
971,FLAVORED,1,3
972,COLOUR,1,3
973,SQUISH,1,3
974,POSTED,1,3
975,AGO,1,3
976,PEELER,1,3
977,STICKY,1,3
978,METAL,1,3
979,BONUS,1,3
980,ELSE,1,3
981,EFFECT,1,3
982,HARDLY,1,3
983,MOUTH,1,3
984,INTACT,1,3
985,RESULTING,1,3
986,CONNECTIVE,1,3
987,TOUGH,1,3
988,GIFT,1,3
989,CEDAR,1,3
990,FEATURED,1,3
991,WEEKEND,1,3
992,SIRLOIN,1,3
993,PROVIDED,1,3
994,DOLLOP,1,3
995,RID,1,3
996,MARKET,1,3
997,NEAT,1,3
998,BLANCO,1,3
999,TOTAL,1,3
1000,PEARLED,1,3
1001,HUMBLE,1,3
1002,DEFT,1,3
1003,HASSLE,1,3
1004,OFFSET,1,3
1005,NUTRIENT,1,3
1006,HEATPROOF,1,3
1007,CORNSTARCH,1,3
1008,FOAM,1,3
1009,MONSTER,1,3
1010,TEETH,1,3
1011,CANDY,1,3
1012,BUY,1,3
1013,UNAGED,1,3
1014,SPIN,1,3
1015,GRIND,1,3
1016,BALANCE,1,3
1017,LACED,1,3
1018,UNSWEETENED,1,3
1019,GOURD,1,3
1020,EARTHY,1,3
1021,TREAT,1,3
1022,INDIVIDUAL,1,3
1023,TOASTER,1,3
1024,SCHOOL,1,3
1025,PICKY,1,3
1026,MONTE,1,3
1027,SYRUPY,1,3
1028,SPACE,1,3
1029,PRIOR,1,3
1030,HICKORY,1,3
1031,SUGGEST,1,3
1032,COLLAPSE,1,3
1033,THANKS,1,3
1034,MINCING,1,3
1035,LENGTH,1,3
1036,SCATTER,1,3
1037,CLICK,1,3
1038,TONGS,1,3
1039,GOT,1,3
1040,DELICIOUSNESS,1,3
1041,SERRATED,1,3
1042,RESULT,1,3
1043,DEVELOP,1,3
1044,OVERDO,1,3
1045,NEWS,1,3
1046,THING,1,3
1047,RIDICULOUSLY,1,3
1048,SPEAR,1,3
1049,POST,1,3
1050,MENTION,1,3
1051,LIVING,1,3
1052,ROTATE,1,3
1053,BASTE,1,3
1054,BASTER,1,3
1055,COLLECTED,1,3
1056,SUBMERGE,1,3
1057,STOCKPOT,1,3
1058,COURSE,1,3
1059,OVERDONE,1,3
1060,MOIST,1,3
1061,ACCUMULATION,1,3
1062,VACATION,1,3
1063,PURPLE,1,3
1064,MANDOLIN,1,3
1065,SEALED,1,3
1066,EXTEND,1,3
1067,COIN,1,3
1068,DRYING,1,3
1069,PROTECT,1,3
1070,DIAGONALLY,1,3
1071,ALUMINIUM,1,3
1072,OPENING,1,3
1073,ESCAPE,1,3
1074,SLOT,1,3
1075,HIGHEST,1,3
1076,WAVY,1,3
1077,PICKLE,1,3
1078,JULIENNE,1,3
1079,PERFECTLY,1,3
1080,AUTO,1,3
1081,SPACED,1,3
1082,VESSEL,1,3
1083,MUSHY,1,3
1084,PEARL,1,3
1085,BISCUIT,1,3
1086,BRISKET,1,3
1087,BREW,1,3
1088,ALTER,1,3
1089,BUTCHER,1,3
1090,W,1,3
1091,DRESS,1,3
1092,FLAVORING,1,3
1093,COMPOSITION,1,3
1094,CONSIDER,1,3
1095,TOUCH,1,3
1096,GUILTLESS,1,3
1097,STONE,1,3
1098,PLANTAIN,1,3
1099,CHANGER,1,3
1100,SLIT,1,3
1101,ALTERNATING,1,3
1102,TRACING,1,3
1103,BUFFALO,1,3
1104,DIPPED,1,3
1105,GARNISHED,1,3
1106,DROPPING,1,3
1107,TH,1,3
1108,PUSHING,1,3
1109,PUSHER,1,3
1110,RIPENESS,1,3
1111,PEAK,1,3
